composite,setting,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px,is_null,draw,objects,seconds
true,0.88/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1364,0,3.034,1,0,177,78.26
true,0.88/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.2203,0,4.247,1,0,177,78.26
true,0.88/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1375,0,2.825,1,0,177,78.26
true,0.88/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1265,0,3.034,1,0,177,78.26
true,0.88/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0841,0,3.768,1,1,177,78.26
true,0.88/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0968,0,3.034,1,1,177,78.26
true,0.88/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.2111,0,4.247,1,1,177,78.26
true,0.88/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0814,0,2.825,1,1,177,78.26
true,0.88/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.058,0,3.034,1,1,177,78.26
true,0.88/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.2469,0,3.768,1,2,177,78.26
true,0.88/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1667,0,3.034,1,2,177,78.26
true,0.88/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1698,0,4.247,1,2,177,78.26
true,0.88/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1209,0,2.825,1,2,177,78.26
true,0.88/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1575,0,3.034,1,2,177,78.26
true,0.80/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0259,0,3.768,0,0,221,78.26
true,0.80/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0295,0,3.034,0,0,221,78.26
true,0.80/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0291,0,4.247,0,0,221,78.26
true,0.80/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0009,0,2.825,0,0,221,78.26
true,0.80/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.6774,1,3.034,0,0,221,78.26
true,0.80/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.2248,0,3.768,1,0,221,78.26
true,0.80/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.3125,0,3.034,1,0,221,78.26
true,0.80/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1942,0,4.247,1,0,221,78.26
true,0.80/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0714,0,2.825,1,0,221,78.26
true,0.80/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0952,0,3.034,1,0,221,78.26
true,0.80/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.2551,0,3.768,1,1,221,78.26
true,0.80/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1804,0,3.034,1,1,221,78.26
true,0.80/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.3361,0,4.247,1,1,221,78.26
true,0.80/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1004,0,2.825,1,1,221,78.26
true,0.80/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0677,0,3.034,1,1,221,78.26
true,0.80/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.3605,0,3.768,1,2,221,78.26
true,0.80/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1667,0,3.034,1,2,221,78.26
true,0.80/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1008,0,4.247,1,2,221,78.26
true,0.80/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0806,0,2.825,1,2,221,78.26
true,0.80/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0991,0,3.034,1,2,221,78.26
true,0.70/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0259,0,3.768,0,0,232,78.26
true,0.70/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0295,0,3.034,0,0,232,78.26
true,0.70/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0291,0,4.247,0,0,232,78.26
true,0.70/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0009,0,2.825,0,0,232,78.26
true,0.70/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.6774,1,3.034,0,0,232,78.26
true,0.70/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.1654,0,3.768,1,0,232,78.26
true,0.70/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1395,0,3.034,1,0,232,78.26
true,0.70/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0975,0,4.247,1,0,232,78.26
true,0.70/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0433,0,2.825,1,0,232,78.26
true,0.70/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0564,0,3.034,1,0,232,78.26
true,0.70/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.1313,0,3.768,1,1,232,78.26
true,0.70/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0778,0,3.034,1,1,232,78.26
true,0.70/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.2066,0,4.247,1,1,232,78.26
true,0.70/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0678,0,2.825,1,1,232,78.26
true,0.70/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1097,0,3.034,1,1,232,78.26
true,0.70/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.3386,0,3.768,1,2,232,78.26
true,0.70/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1224,0,3.034,1,2,232,78.26
true,0.70/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.3274,0,4.247,1,2,232,78.26
true,0.70/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1121,0,2.825,1,2,232,78.26
true,0.70/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1944,0,3.034,1,2,232,78.26
true,0.60/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0259,0,3.768,0,0,236,78.26
true,0.60/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0295,0,3.034,0,0,236,78.26
true,0.60/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0291,0,4.247,0,0,236,78.26
true,0.60/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0009,0,2.825,0,0,236,78.26
true,0.60/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.6774,1,3.034,0,0,236,78.26
true,0.60/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.178,0,3.768,1,0,236,78.26
true,0.60/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1129,0,3.034,1,0,236,78.26
true,0.60/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1227,0,4.247,1,0,236,78.26
true,0.60/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0484,0,2.825,1,0,236,78.26
true,0.60/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1016,0,3.034,1,0,236,78.26
true,0.60/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.2183,0,3.768,1,1,236,78.26
true,0.60/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1745,0,3.034,1,1,236,78.26
true,0.60/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1901,0,4.247,1,1,236,78.26
true,0.60/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0456,0,2.825,1,1,236,78.26
true,0.60/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0764,0,3.034,1,1,236,78.26
true,0.60/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.229,0,3.768,1,2,236,78.26
true,0.60/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1818,0,3.034,1,2,236,78.26
true,0.60/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.3935,0,4.247,1,2,236,78.26
true,0.60/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1105,0,2.825,1,2,236,78.26
true,0.60/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1623,0,3.034,1,2,236,78.26
true,0.50/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0259,0,3.768,0,0,238,78.26
true,0.50/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0295,0,3.034,0,0,238,78.26
true,0.50/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0291,0,4.247,0,0,238,78.26
true,0.50/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0009,0,2.825,0,0,238,78.26
true,0.50/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.6774,1,3.034,0,0,238,78.26
true,0.50/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.1215,0,3.768,1,0,238,78.26
true,0.50/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1436,0,3.034,1,0,238,78.26
true,0.50/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.2524,0,4.247,1,0,238,78.26
true,0.50/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1061,0,2.825,1,0,238,78.26
true,0.50/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1274,0,3.034,1,0,238,78.26
true,0.50/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.1004,0,3.768,1,1,238,78.26
true,0.50/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1417,0,3.034,1,1,238,78.26
true,0.50/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.2582,0,4.247,1,1,238,78.26
true,0.50/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1245,0,2.825,1,1,238,78.26
true,0.50/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0847,0,3.034,1,1,238,78.26
true,0.50/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.136,0,3.768,1,2,238,78.26
true,0.50/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.2216,0,3.034,1,2,238,78.26
true,0.50/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1889,0,4.247,1,2,238,78.26
true,0.50/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.2362,0,2.825,1,2,238,78.26
true,0.50/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0957,0,3.034,1,2,238,78.26
false,0.88/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0014,0,3.768,0,0,180,79.01
false,0.88/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0017,0,3.034,0,0,180,79.01
false,0.88/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.002,0,4.247,0,0,180,79.01
false,0.88/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0009,0,2.825,0,0,180,79.01
false,0.88/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0011,0,3.034,0,0,180,79.01
false,0.88/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0878,0,3.768,1,0,180,79.01
false,0.88/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0494,0,3.034,1,0,180,79.01
false,0.88/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1364,0,4.247,1,0,180,79.01
false,0.88/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0572,0,2.825,1,0,180,79.01
false,0.88/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0745,0,3.034,1,0,180,79.01
false,0.88/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0813,0,3.768,1,1,180,79.01
false,0.88/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1095,0,3.034,1,1,180,79.01
false,0.88/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1478,0,4.247,1,1,180,79.01
false,0.88/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0602,0,2.825,1,1,180,79.01
false,0.88/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0785,0,3.034,1,1,180,79.01
false,0.88/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0972,0,3.768,1,2,180,79.01
false,0.88/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.13,0,3.034,1,2,180,79.01
false,0.88/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.245,0,4.247,1,2,180,79.01
false,0.88/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1552,0,2.825,1,2,180,79.01
false,0.88/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1612,0,3.034,1,2,180,79.01
false,0.80/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0016,0,3.768,0,0,228,79.01
false,0.80/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.002,0,3.034,0,0,228,79.01
false,0.80/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0023,0,4.247,0,0,228,79.01
false,0.80/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0011,0,2.825,0,0,228,79.01
false,0.80/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0013,0,3.034,0,0,228,79.01
false,0.80/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.3353,0,3.768,1,0,228,79.01
false,0.80/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1092,0,3.034,1,0,228,79.01
false,0.80/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1713,0,4.247,1,0,228,79.01
false,0.80/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0453,0,2.825,1,0,228,79.01
false,0.80/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0767,0,3.034,1,0,228,79.01
false,0.80/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.1795,0,3.768,1,1,228,79.01
false,0.80/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1709,0,3.034,1,1,228,79.01
false,0.80/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0909,0,4.247,1,1,228,79.01
false,0.80/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.161,0,2.825,1,1,228,79.01
false,0.80/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.2098,0,3.034,1,1,228,79.01
false,0.80/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0608,0,3.768,1,2,228,79.01
false,0.80/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1132,0,3.034,1,2,228,79.01
false,0.80/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1378,0,4.247,1,2,228,79.01
false,0.80/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0436,0,2.825,1,2,228,79.01
false,0.80/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0495,0,3.034,1,2,228,79.01
false,0.70/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0017,0,3.768,0,0,249,79.01
false,0.70/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0021,0,3.034,0,0,249,79.01
false,0.70/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0025,0,4.247,0,0,249,79.01
false,0.70/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0011,0,2.825,0,0,249,79.01
false,0.70/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0014,0,3.034,0,0,249,79.01
false,0.70/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.1388,0,3.768,1,0,249,79.01
false,0.70/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1313,0,3.034,1,0,249,79.01
false,0.70/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.25,0,4.247,1,0,249,79.01
false,0.70/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0634,0,2.825,1,0,249,79.01
false,0.70/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1277,0,3.034,1,0,249,79.01
false,0.70/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0944,0,3.768,1,1,249,79.01
false,0.70/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1579,0,3.034,1,1,249,79.01
false,0.70/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.2132,0,4.247,1,1,249,79.01
false,0.70/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0456,0,2.825,1,1,249,79.01
false,0.70/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0874,0,3.034,1,1,249,79.01
false,0.70/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0657,0,3.768,1,2,249,79.01
false,0.70/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.16,0,3.034,1,2,249,79.01
false,0.70/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.2,0,4.247,1,2,249,79.01
false,0.70/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.05,0,2.825,1,2,249,79.01
false,0.70/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0419,0,3.034,1,2,249,79.01
false,0.60/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0017,0,3.768,0,0,255,79.01
false,0.60/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0021,0,3.034,0,0,255,79.01
false,0.60/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0025,0,4.247,0,0,255,79.01
false,0.60/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0012,0,2.825,0,0,255,79.01
false,0.60/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0014,0,3.034,0,0,255,79.01
false,0.60/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.1575,0,3.768,1,0,255,79.01
false,0.60/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.3099,0,3.034,1,0,255,79.01
false,0.60/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1149,0,4.247,1,0,255,79.01
false,0.60/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0831,0,2.825,1,0,255,79.01
false,0.60/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1727,0,3.034,1,0,255,79.01
false,0.60/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0717,0,3.768,1,1,255,79.01
false,0.60/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1395,0,3.034,1,1,255,79.01
false,0.60/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1856,0,4.247,1,1,255,79.01
false,0.60/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0742,0,2.825,1,1,255,79.01
false,0.60/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1765,0,3.034,1,1,255,79.01
false,0.60/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.2128,0,3.768,1,2,255,79.01
false,0.60/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1559,0,3.034,1,2,255,79.01
false,0.60/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1566,0,4.247,1,2,255,79.01
false,0.60/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0654,0,2.825,1,2,255,79.01
false,0.60/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1483,0,3.034,1,2,255,79.01
false,0.50/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.0017,0,3.768,0,0,255,79.01
false,0.50/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.0021,0,3.034,0,0,255,79.01
false,0.50/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.0025,0,4.247,0,0,255,79.01
false,0.50/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0012,0,2.825,0,0,255,79.01
false,0.50/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0014,0,3.034,0,0,255,79.01
false,0.50/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.2446,0,3.768,1,0,255,79.01
false,0.50/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.3057,0,3.034,1,0,255,79.01
false,0.50/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1554,0,4.247,1,0,255,79.01
false,0.50/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1221,0,2.825,1,0,255,79.01
false,0.50/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.1013,0,3.034,1,0,255,79.01
false,0.50/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.2087,0,3.768,1,1,255,79.01
false,0.50/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.1782,0,3.034,1,1,255,79.01
false,0.50/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.2642,0,4.247,1,1,255,79.01
false,0.50/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.0404,0,2.825,1,1,255,79.01
false,0.50/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.0716,0,3.034,1,1,255,79.01
false,0.50/0.88,g0_1951.tif,9753,63,0.2319,23.19,0.1222,0,3.768,1,2,255,79.01
false,0.50/0.88,g0_1951.tif,9754,60,0.2209,22.09,0.2448,0,3.034,1,2,255,79.01
false,0.50/0.88,g0_1951.tif,9755,81,0.2982,29.82,0.1464,0,4.247,1,2,255,79.01
false,0.50/0.88,g0_1951.tif,9756,33,0.1215,12.15,0.1465,0,2.825,1,2,255,79.01
false,0.50/0.88,g0_1951.tif,9757,43,0.1583,15.83,0.2925,0,3.034,1,2,255,79.01
true,0.88/0.88,g0_1985.tif,9923,273,1.005,100.5,0.0012,0,8.227,0,0,86,78.48
true,0.88/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.0,0,11.528,0,0,86,78.48
true,0.88/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0,0,3.034,0,0,86,78.48
true,0.88/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0083,0,3.231,0,0,86,78.48
true,0.88/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.0052,0,4.82,0,0,86,78.48
true,0.88/0.88,g0_1985.tif,9923,273,1.005,100.5,0.1608,0,8.227,1,0,86,78.48
true,0.88/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.2183,0,11.528,1,0,86,78.48
true,0.88/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0429,0,3.034,1,0,86,78.48
true,0.88/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0545,0,3.231,1,0,86,78.48
true,0.88/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.1011,0,4.82,1,0,86,78.48
true,0.88/0.88,g0_1985.tif,9923,273,1.005,100.5,0.1327,0,8.227,1,1,86,78.48
true,0.88/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.2353,0,11.528,1,1,86,78.48
true,0.88/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0366,0,3.034,1,1,86,78.48
true,0.88/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0542,0,3.231,1,1,86,78.48
true,0.88/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.0479,0,4.82,1,1,86,78.48
true,0.88/0.88,g0_1985.tif,9923,273,1.005,100.5,0.0778,0,8.227,1,2,86,78.48
true,0.88/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.2263,0,11.528,1,2,86,78.48
true,0.88/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0348,0,3.034,1,2,86,78.48
true,0.88/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0572,0,3.231,1,2,86,78.48
true,0.88/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.062,0,4.82,1,2,86,78.48
true,0.80/0.88,g0_1985.tif,9923,273,1.005,100.5,0.0012,0,8.227,0,0,111,78.48
true,0.80/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.0,0,11.528,0,0,111,78.48
true,0.80/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0,0,3.034,0,0,111,78.48
true,0.80/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0083,0,3.231,0,0,111,78.48
true,0.80/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.0053,0,4.82,0,0,111,78.48
true,0.80/0.88,g0_1985.tif,9923,273,1.005,100.5,0.2666,0,8.227,1,0,111,78.48
true,0.80/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.2335,0,11.528,1,0,111,78.48
true,0.80/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0292,0,3.034,1,0,111,78.48
true,0.80/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0485,0,3.231,1,0,111,78.48
true,0.80/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.0688,0,4.82,1,0,111,78.48
true,0.80/0.88,g0_1985.tif,9923,273,1.005,100.5,0.2103,0,8.227,1,1,111,78.48
true,0.80/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.3589,0,11.528,1,1,111,78.48
true,0.80/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0484,0,3.034,1,1,111,78.48
true,0.80/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0568,0,3.231,1,1,111,78.48
true,0.80/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.1607,0,4.82,1,1,111,78.48
true,0.80/0.88,g0_1985.tif,9923,273,1.005,100.5,0.438,0,8.227,1,2,111,78.48
true,0.80/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.2464,0,11.528,1,2,111,78.48
true,0.80/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0826,0,3.034,1,2,111,78.48
true,0.80/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0799,0,3.231,1,2,111,78.48
true,0.80/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.1786,0,4.82,1,2,111,78.48
true,0.70/0.88,g0_1985.tif,9923,273,1.005,100.5,0.0012,0,8.227,0,0,119,78.48
true,0.70/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.0,0,11.528,0,0,119,78.48
true,0.70/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0,0,3.034,0,0,119,78.48
true,0.70/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0083,0,3.231,0,0,119,78.48
true,0.70/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.0053,0,4.82,0,0,119,78.48
true,0.70/0.88,g0_1985.tif,9923,273,1.005,100.5,0.2884,0,8.227,1,0,119,78.48
true,0.70/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.1583,0,11.528,1,0,119,78.48
true,0.70/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0408,0,3.034,1,0,119,78.48
true,0.70/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0616,0,3.231,1,0,119,78.48
true,0.70/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.1564,0,4.82,1,0,119,78.48
true,0.70/0.88,g0_1985.tif,9923,273,1.005,100.5,0.2252,0,8.227,1,1,119,78.48
true,0.70/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.3128,0,11.528,1,1,119,78.48
true,0.70/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.25,0,3.034,1,1,119,78.48
true,0.70/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.1634,0,3.231,1,1,119,78.48
true,0.70/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.122,0,4.82,1,1,119,78.48
true,0.70/0.88,g0_1985.tif,9923,273,1.005,100.5,0.2272,0,8.227,1,2,119,78.48
true,0.70/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.301,0,11.528,1,2,119,78.48
true,0.70/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0435,0,3.034,1,2,119,78.48
true,0.70/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.095,0,3.231,1,2,119,78.48
true,0.70/0.88,g0_1985.tif,9927,128,0.4712,47.12,0.1622,0,4.82,1,2,119,78.48
true,0.60/0.88,g0_1985.tif,9923,273,1.005,100.5,0.0012,0,8.227,0,0,121,78.48
true,0.60/0.88,g0_1985.tif,9924,414,1.5241,152.41,0.0,0,11.528,0,0,121,78.48
true,0.60/0.88,g0_1985.tif,9925,45,0.1657,16.57,0.0,0,3.034,0,0,121,78.48
true,0.60/0.88,g0_1985.tif,9926,74,0.2724,27.24,0.0083,0,3.231,0,0,121,78.48
